sale_id,product_id,store_id,sale_date,quantity,unit_price,discount_pct,revenue,cost,profit,month,quarter,year,season
S02455,P0032,ST006,2022-03-28,9,82.21,0.0,739.89,260.64,479.25,March,Q1,2022,Spring
S02456,P0010,ST007,2022-04-24,12,77.25,15.0,927.0,337.08,589.92,April,Q2,2022,Spring
S02457,P0017,ST004,2022-01-04,11,111.38,15.0,1225.18,416.57,808.61,January,Q1,2022,Winter
S02458,P0014,ST005,2022-02-25,6,60.04,15.0,360.24,176.22,184.02,February,Q1,2022,Winter
S02459,P0010,ST002,2021-09-09,12,90.88,0.0,1090.56,337.08,753.48,September,Q3,2021,Autumn
S02460,P0023,ST002,2021-10-24,10,126.83,0.0,1268.3,352.3,916.0,October,Q4,2021,Autumn
S02461,P0001,ST005,2022-05-11,8,12.91,15.0,103.28,48.0,55.28,May,Q2,2022,Spring
S02462,P0023,ST001,2022-03-06,11,120.49,5.0,1325.39,387.53,937.86,March,Q1,2022,Spring
S02463,P0033,ST003,2022-04-03,8,34.47,5.0,275.76,116.64,159.12,April,Q2,2022,Spring
S02464,P0002,ST002,2022-02-24,1,112.19,5.0,112.19,32.07,80.12,February,Q1,2022,Winter
S02465,P0006,ST001,2022-03-06,12,81.91,5.0,982.92,395.16,587.76,March,Q1,2022,Spring
S02466,P0015,ST006,2021-12-04,12,53.39,10.0,640.68,281.88,358.8,December,Q4,2021,Winter
S02467,P0011,ST001,2022-06-07,8,113.6,20.0,908.8,287.36,621.44,June,Q2,2022,Summer
S02468,P0003,ST004,2021-10-29,2,14.54,0.0,29.08,12.54,16.54,October,Q4,2021,Autumn
S02469,P0030,ST003,2022-04-21,6,88.78,20.0,532.68,232.02,300.66,April,Q2,2022,Spring
S02470,P0004,ST007,2022-04-11,7,89.47,0.0,626.29,192.15,434.14,April,Q2,2022,Spring
S02471,P0021,ST002,2022-01-21,11,95.74,0.0,1053.14,383.68,669.46,January,Q1,2022,Winter
S02472,P0016,ST002,2021-12-27,5,115.06,0.0,575.3,161.9,413.4,December,Q4,2021,Winter
S02473,P0015,ST005,2021-11-18,1,53.39,10.0,53.39,23.49,29.9,November,Q4,2021,Autumn
S02474,P0010,ST007,2021-11-20,5,72.7,20.0,363.5,140.45,223.05,November,Q4,2021,Autumn
S02475,P0014,ST001,2022-03-26,10,60.04,15.0,600.4,293.7,306.7,March,Q1,2022,Spring
S02476,P0012,ST001,2022-01-30,1,53.44,5.0,53.44,20.21,33.23,January,Q1,2022,Winter
S02477,P0001,ST006,2021-12-31,6,15.19,0.0,91.14,36.0,55.14,December,Q4,2021,Winter
S02478,P0021,ST006,2021-11-04,7,95.74,0.0,670.18,244.16,426.02,November,Q4,2021,Autumn
S02479,P0003,ST002,2022-03-09,8,14.54,0.0,116.32,50.16,66.16,March,Q1,2022,Spring
S02480,P0031,ST003,2022-02-27,2,83.01,20.0,166.02,71.0,95.02,February,Q1,2022,Winter
S02481,P0029,ST001,2021-10-19,11,147.44,0.0,1621.84,482.68,1139.16,October,Q4,2021,Autumn
S02482,P0030,ST008,2022-02-19,6,110.97,0.0,665.82,232.02,433.8,February,Q1,2022,Winter
S02483,P0015,ST007,2021-11-02,9,50.42,15.0,453.78,211.41,242.37,November,Q4,2021,Autumn
S02484,P0032,ST002,2022-03-13,11,69.88,15.0,768.68,318.56,450.12,March,Q1,2022,Spring
S02485,P0001,ST003,2021-10-11,6,13.67,10.0,82.02,36.0,46.02,October,Q4,2021,Autumn
S02486,P0023,ST001,2022-01-31,12,126.83,0.0,1521.96,422.76,1099.2,January,Q1,2022,Winter
S02487,P0012,ST004,2021-12-24,1,56.25,0.0,56.25,20.21,36.04,December,Q4,2021,Winter
S02488,P0031,ST007,2022-01-17,1,103.76,0.0,103.76,35.5,68.26,January,Q1,2022,Winter
S02489,P0031,ST004,2022-04-03,11,72.63,30.0,798.93,390.5,408.43,April,Q2,2022,Spring
S02490,P0001,ST002,2022-03-04,8,14.43,5.0,115.44,48.0,67.44,March,Q1,2022,Spring
S02491,P0004,ST003,2022-01-14,7,85.0,5.0,595.0,192.15,402.85,January,Q1,2022,Winter
S02492,P0013,ST007,2021-10-07,2,38.83,20.0,77.66,39.62,38.04,October,Q4,2021,Autumn
S02493,P0030,ST001,2021-10-04,3,110.97,0.0,332.91,116.01,216.9,October,Q4,2021,Autumn
S02494,P0020,ST001,2022-07-17,4,25.37,0.0,101.48,42.84,58.64,July,Q3,2022,Summer
S02495,P0015,ST006,2022-03-08,10,53.39,10.0,533.9,234.9,299.0,March,Q1,2022,Spring
S02496,P0018,ST007,2022-04-03,5,51.41,0.0,257.05,67.2,189.85,April,Q2,2022,Spring
S02497,P0018,ST002,2022-03-08,4,48.84,5.0,195.36,53.76,141.6,March,Q1,2022,Spring
S02498,P0021,ST003,2021-12-06,5,86.17,10.0,430.85,174.4,256.45,December,Q4,2021,Winter
S02499,P0033,ST005,2022-07-25,4,32.65,10.0,130.6,58.32,72.28,July,Q3,2022,Summer
S02500,P0007,ST007,2021-11-10,8,21.87,10.0,174.96,72.72,102.24,November,Q4,2021,Autumn
S02501,P0019,ST002,2022-07-25,12,36.65,5.0,439.8,162.12,277.68,July,Q3,2022,Summer
S02502,P0006,ST003,2021-11-05,10,81.91,5.0,819.1,329.3,489.8,November,Q4,2021,Autumn
S02503,P0010,ST003,2021-11-26,2,90.88,0.0,181.76,56.18,125.58,November,Q4,2021,Autumn
S02504,P0030,ST001,2021-12-19,4,88.78,20.0,355.12,154.68,200.44,December,Q4,2021,Winter
S02505,P0017,ST007,2021-08-10,10,131.04,0.0,1310.4,378.7,931.7,August,Q3,2021,Summer
S02506,P0011,ST001,2022-02-11,7,134.9,5.0,944.3,251.44,692.86,February,Q1,2022,Winter
S02507,P0028,ST004,2021-11-22,6,89.3,0.0,535.8,138.9,396.9,November,Q4,2021,Autumn
S02508,P0016,ST001,2022-04-19,7,109.31,5.0,765.17,226.66,538.51,April,Q2,2022,Spring
S02509,P0025,ST005,2021-09-26,5,80.92,0.0,404.6,144.2,260.4,September,Q3,2021,Autumn
S02510,P0032,ST006,2022-07-31,7,82.21,0.0,575.47,202.72,372.75,July,Q3,2022,Summer
S02511,P0028,ST001,2021-11-02,1,89.3,0.0,89.3,23.15,66.15,November,Q4,2021,Autumn
S02512,P0029,ST006,2021-11-17,5,147.44,0.0,737.2,219.4,517.8,November,Q4,2021,Autumn
S02513,P0024,ST002,2022-03-09,3,100.34,0.0,301.02,110.04,190.98,March,Q1,2022,Spring
S02514,P0020,ST008,2022-02-03,6,25.37,0.0,152.22,64.26,87.96,February,Q1,2022,Winter
S02515,P0004,ST002,2022-07-09,1,80.52,10.0,80.52,27.45,53.07,July,Q3,2022,Summer
S02516,P0032,ST003,2022-01-17,6,73.99,10.0,443.94,173.76,270.18,January,Q1,2022,Winter
S02517,P0003,ST006,2022-05-29,9,13.81,5.0,124.29,56.43,67.86,May,Q2,2022,Spring
S02518,P0002,ST004,2022-06-29,5,118.09,0.0,590.45,160.35,430.1,June,Q2,2022,Summer
S02519,P0028,ST007,2021-09-14,2,89.3,0.0,178.6,46.3,132.3,September,Q3,2021,Autumn
S02520,P0031,ST002,2021-08-22,10,83.01,20.0,830.1,355.0,475.1,August,Q3,2021,Summer
S02521,P0011,ST004,2021-11-07,12,142.0,0.0,1704.0,431.04,1272.96,November,Q4,2021,Autumn
S02522,P0002,ST002,2021-09-08,9,112.19,5.0,1009.71,288.63,721.08,September,Q3,2021,Autumn
S02523,P0016,ST005,2022-03-31,4,109.31,5.0,437.24,129.52,307.72,March,Q1,2022,Spring
S02524,P0017,ST003,2021-08-23,3,131.04,0.0,393.12,113.61,279.51,August,Q3,2021,Summer
S02525,P0024,ST005,2022-05-14,6,85.29,15.0,511.74,220.08,291.66,May,Q2,2022,Spring
S02526,P0020,ST008,2022-06-19,12,25.37,0.0,304.44,128.52,175.92,June,Q2,2022,Summer
S02527,P0023,ST007,2021-09-04,8,126.83,0.0,1014.64,281.84,732.8,September,Q3,2021,Autumn
S02528,P0003,ST001,2021-10-25,10,14.54,0.0,145.4,62.7,82.7,October,Q4,2021,Autumn
S02529,P0016,ST003,2021-12-27,1,92.05,20.0,92.05,32.38,59.67,December,Q4,2021,Winter
S02530,P0023,ST001,2022-07-22,4,114.15,10.0,456.6,140.92,315.68,July,Q3,2022,Summer
S02531,P0014,ST007,2022-04-11,11,67.11,5.0,738.21,323.07,415.14,April,Q2,2022,Spring
S02532,P0008,ST002,2021-10-24,8,110.38,10.0,883.04,298.32,584.72,October,Q4,2021,Autumn
S02533,P0022,ST007,2022-05-15,7,54.97,0.0,384.79,96.39,288.4,May,Q2,2022,Spring
S02534,P0029,ST005,2021-11-14,3,147.44,0.0,442.32,131.64,310.68,November,Q4,2021,Autumn
S02535,P0023,ST004,2022-05-31,12,126.83,0.0,1521.96,422.76,1099.2,May,Q2,2022,Spring
S02536,P0005,ST008,2022-04-15,12,37.45,10.0,449.4,165.84,283.56,April,Q2,2022,Spring
S02537,P0027,ST005,2022-01-03,4,93.57,0.0,374.28,142.96,231.32,January,Q1,2022,Winter
S02538,P0025,ST005,2022-05-10,2,80.92,0.0,161.84,57.68,104.16,May,Q2,2022,Spring
S02539,P0027,ST001,2022-05-01,4,93.57,0.0,374.28,142.96,231.32,May,Q2,2022,Spring
S02540,P0030,ST003,2021-12-21,3,110.97,0.0,332.91,116.01,216.9,December,Q4,2021,Winter
S02541,P0007,ST001,2022-06-25,4,17.01,30.0,68.04,36.36,31.68,June,Q2,2022,Summer
S02542,P0008,ST004,2022-05-01,2,122.64,0.0,245.28,74.58,170.7,May,Q2,2022,Spring
S02543,P0031,ST006,2022-06-20,10,72.63,30.0,726.3,355.0,371.3,June,Q2,2022,Summer
S02544,P0018,ST006,2021-09-12,12,43.7,15.0,524.4,161.28,363.12,September,Q3,2021,Autumn
S02545,P0032,ST005,2021-10-08,7,69.88,15.0,489.16,202.72,286.44,October,Q4,2021,Autumn
S02546,P0026,ST005,2022-01-14,1,71.65,5.0,71.65,32.21,39.44,January,Q1,2022,Winter
S02547,P0016,ST001,2022-01-30,4,103.55,10.0,414.2,129.52,284.68,January,Q1,2022,Winter
S02548,P0012,ST005,2021-10-30,5,39.38,30.0,196.9,101.05,95.85,October,Q4,2021,Autumn
S02549,P0028,ST002,2022-07-19,7,71.44,20.0,500.08,162.05,338.03,July,Q3,2022,Summer
S02550,P0012,ST005,2022-06-17,11,53.44,5.0,587.84,222.31,365.53,June,Q2,2022,Summer
S02551,P0014,ST004,2022-03-15,4,70.64,0.0,282.56,117.48,165.08,March,Q1,2022,Spring
S02552,P0022,ST004,2022-05-25,11,46.72,15.0,513.92,151.47,362.45,May,Q2,2022,Spring
S02553,P0032,ST007,2021-10-19,8,82.21,0.0,657.68,231.68,426.0,October,Q4,2021,Autumn
S02554,P0011,ST007,2022-02-05,3,113.6,20.0,340.8,107.76,233.04,February,Q1,2022,Winter
S02555,P0020,ST002,2022-04-11,3,25.37,0.0,76.11,32.13,43.98,April,Q2,2022,Spring
S02556,P0012,ST003,2021-11-05,10,56.25,0.0,562.5,202.1,360.4,November,Q4,2021,Autumn
S02557,P0017,ST003,2022-06-28,5,131.04,0.0,655.2,189.35,465.85,June,Q2,2022,Summer
S02558,P0018,ST003,2021-10-30,7,46.27,10.0,323.89,94.08,229.81,October,Q4,2021,Autumn
S02559,P0027,ST004,2021-09-05,3,93.57,0.0,280.71,107.22,173.49,September,Q3,2021,Autumn
S02560,P0008,ST004,2022-03-21,11,85.85,30.0,944.35,410.19,534.16,March,Q1,2022,Spring
S02561,P0020,ST002,2022-04-27,3,22.83,10.0,68.49,32.13,36.36,April,Q2,2022,Spring
S02562,P0028,ST001,2022-06-05,2,89.3,0.0,178.6,46.3,132.3,June,Q2,2022,Summer
S02563,P0011,ST001,2021-09-26,1,127.8,10.0,127.8,35.92,91.88,September,Q3,2021,Autumn
S02564,P0022,ST001,2021-10-07,4,49.47,10.0,197.88,55.08,142.8,October,Q4,2021,Autumn
S02565,P0027,ST005,2021-10-13,11,88.89,5.0,977.79,393.14,584.65,October,Q4,2021,Autumn
S02566,P0024,ST001,2021-09-24,9,90.31,10.0,812.79,330.12,482.67,September,Q3,2021,Autumn
S02567,P0021,ST006,2022-07-29,2,95.74,0.0,191.48,69.76,121.72,July,Q3,2022,Summer
S02568,P0021,ST008,2022-05-16,8,81.38,15.0,651.04,279.04,372.0,May,Q2,2022,Spring
S02569,P0008,ST005,2022-01-17,8,122.64,0.0,981.12,298.32,682.8,January,Q1,2022,Winter
S02570,P0027,ST001,2022-05-06,12,93.57,0.0,1122.84,428.88,693.96,May,Q2,2022,Spring
S02571,P0012,ST002,2021-08-11,1,56.25,0.0,56.25,20.21,36.04,August,Q3,2021,Summer
S02572,P0024,ST005,2021-09-22,9,85.29,15.0,767.61,330.12,437.49,September,Q3,2021,Autumn
S02573,P0003,ST007,2021-10-12,1,11.63,20.0,11.63,6.27,5.36,October,Q4,2021,Autumn
S02574,P0032,ST001,2021-11-25,7,82.21,0.0,575.47,202.72,372.75,November,Q4,2021,Autumn
S02575,P0003,ST006,2022-07-02,5,14.54,0.0,72.7,31.35,41.35,July,Q3,2022,Summer
S02576,P0008,ST007,2022-07-18,12,104.24,15.0,1250.88,447.48,803.4,July,Q3,2022,Summer
S02577,P0021,ST002,2022-04-09,3,67.02,30.0,201.06,104.64,96.42,April,Q2,2022,Spring
S02578,P0024,ST004,2021-09-22,5,100.34,0.0,501.7,183.4,318.3,September,Q3,2021,Autumn
S02579,P0006,ST006,2021-09-30,6,68.98,20.0,413.88,197.58,216.3,September,Q3,2021,Autumn
S02580,P0022,ST002,2021-08-23,10,54.97,0.0,549.7,137.7,412.0,August,Q3,2021,Summer
S02581,P0030,ST007,2022-04-29,6,105.42,5.0,632.52,232.02,400.5,April,Q2,2022,Spring
S02582,P0023,ST007,2021-10-16,11,114.15,10.0,1255.65,387.53,868.12,October,Q4,2021,Autumn
S02583,P0012,ST005,2022-01-26,2,56.25,0.0,112.5,40.42,72.08,January,Q1,2022,Winter
S02584,P0032,ST008,2022-07-05,6,65.77,20.0,394.62,173.76,220.86,July,Q3,2022,Summer
S02585,P0012,ST002,2021-08-02,3,50.62,10.0,151.86,60.63,91.23,August,Q3,2021,Summer
S02586,P0015,ST003,2022-01-11,3,59.32,0.0,177.96,70.47,107.49,January,Q1,2022,Winter
S02587,P0017,ST008,2021-09-04,2,124.49,5.0,248.98,75.74,173.24,September,Q3,2021,Autumn
S02588,P0019,ST005,2021-10-14,2,38.58,0.0,77.16,27.02,50.14,October,Q4,2021,Autumn
S02589,P0021,ST003,2021-11-02,7,95.74,0.0,670.18,244.16,426.02,November,Q4,2021,Autumn
S02590,P0006,ST008,2022-03-06,8,77.6,10.0,620.8,263.44,357.36,March,Q1,2022,Spring
S02591,P0011,ST007,2022-06-05,11,142.0,0.0,1562.0,395.12,1166.88,June,Q2,2022,Summer
S02592,P0018,ST004,2022-02-13,7,48.84,5.0,341.88,94.08,247.8,February,Q1,2022,Winter
S02593,P0004,ST008,2022-04-30,9,76.05,15.0,684.45,247.05,437.4,April,Q2,2022,Spring
S02594,P0023,ST007,2021-09-12,10,114.15,10.0,1141.5,352.3,789.2,September,Q3,2021,Autumn
S02595,P0022,ST004,2022-07-26,2,54.97,0.0,109.94,27.54,82.4,July,Q3,2022,Summer
S02596,P0019,ST001,2021-11-13,1,38.58,0.0,38.58,13.51,25.07,November,Q4,2021,Autumn
S02597,P0025,ST008,2021-10-08,2,80.92,0.0,161.84,57.68,104.16,October,Q4,2021,Autumn
S02598,P0012,ST006,2022-02-01,3,56.25,0.0,168.75,60.63,108.12,February,Q1,2022,Winter
S02599,P0021,ST003,2022-05-10,7,95.74,0.0,670.18,244.16,426.02,May,Q2,2022,Spring
S02600,P0016,ST004,2021-08-29,12,115.06,0.0,1380.72,388.56,992.16,August,Q3,2021,Summer
S02601,P0019,ST003,2022-02-10,12,38.58,0.0,462.96,162.12,300.84,February,Q1,2022,Winter
S02602,P0028,ST007,2022-02-07,1,80.37,10.0,80.37,23.15,57.22,February,Q1,2022,Winter
S02603,P0031,ST002,2022-04-02,10,88.2,15.0,882.0,355.0,527.0,April,Q2,2022,Spring
S02604,P0029,ST001,2021-10-15,6,147.44,0.0,884.64,263.28,621.36,October,Q4,2021,Autumn
S02605,P0013,ST004,2021-09-09,1,46.11,5.0,46.11,19.81,26.3,September,Q3,2021,Autumn
S02606,P0016,ST007,2021-10-16,3,115.06,0.0,345.18,97.14,248.04,October,Q4,2021,Autumn
S02607,P0023,ST003,2022-04-28,12,101.46,20.0,1217.52,422.76,794.76,April,Q2,2022,Spring
S02608,P0009,ST008,2022-02-27,12,20.82,0.0,249.84,97.8,152.04,February,Q1,2022,Winter
S02609,P0010,ST001,2021-12-25,2,90.88,0.0,181.76,56.18,125.58,December,Q4,2021,Winter
S02610,P0012,ST001,2022-06-06,3,53.44,5.0,160.32,60.63,99.69,June,Q2,2022,Summer
S02611,P0008,ST001,2022-02-19,7,110.38,10.0,772.66,261.03,511.63,February,Q1,2022,Winter
S02612,P0033,ST008,2022-05-11,12,30.84,15.0,370.08,174.96,195.12,May,Q2,2022,Spring
S02613,P0032,ST005,2022-07-30,4,82.21,0.0,328.84,115.84,213.0,July,Q3,2022,Summer
S02614,P0024,ST003,2021-12-18,2,95.32,5.0,190.64,73.36,117.28,December,Q4,2021,Winter
S02615,P0015,ST003,2021-11-17,7,56.35,5.0,394.45,164.43,230.02,November,Q4,2021,Autumn
S02616,P0015,ST004,2022-02-17,3,50.42,15.0,151.26,70.47,80.79,February,Q1,2022,Winter
S02617,P0020,ST002,2022-07-21,8,25.37,0.0,202.96,85.68,117.28,July,Q3,2022,Summer
S02618,P0005,ST007,2022-02-11,3,41.61,0.0,124.83,41.46,83.37,February,Q1,2022,Winter
S02619,P0017,ST006,2022-06-28,7,131.04,0.0,917.28,265.09,652.19,June,Q2,2022,Summer
S02620,P0005,ST002,2021-09-23,2,41.61,0.0,83.22,27.64,55.58,September,Q3,2021,Autumn
S02621,P0028,ST006,2021-08-15,4,89.3,0.0,357.2,92.6,264.6,August,Q3,2021,Summer
S02622,P0016,ST002,2021-09-03,4,109.31,5.0,437.24,129.52,307.72,September,Q3,2021,Autumn
S02623,P0026,ST005,2021-11-05,9,75.42,0.0,678.78,289.89,388.89,November,Q4,2021,Autumn
S02624,P0028,ST001,2021-12-02,5,89.3,0.0,446.5,115.75,330.75,December,Q4,2021,Winter
S02625,P0008,ST001,2022-05-16,8,122.64,0.0,981.12,298.32,682.8,May,Q2,2022,Spring
S02626,P0014,ST006,2021-09-17,5,70.64,0.0,353.2,146.85,206.35,September,Q3,2021,Autumn
S02627,P0030,ST006,2021-12-23,7,105.42,5.0,737.94,270.69,467.25,December,Q4,2021,Winter
S02628,P0030,ST006,2022-02-17,12,110.97,0.0,1331.64,464.04,867.6,February,Q1,2022,Winter
S02629,P0012,ST003,2022-07-26,11,56.25,0.0,618.75,222.31,396.44,July,Q3,2022,Summer
S02630,P0021,ST007,2022-04-15,2,90.95,5.0,181.9,69.76,112.14,April,Q2,2022,Spring
S02631,P0013,ST003,2021-08-13,10,43.69,10.0,436.9,198.1,238.8,August,Q3,2021,Summer
S02632,P0028,ST008,2022-05-28,1,89.3,0.0,89.3,23.15,66.15,May,Q2,2022,Spring
S02633,P0022,ST003,2022-07-16,8,54.97,0.0,439.76,110.16,329.6,July,Q3,2022,Summer
S02634,P0007,ST002,2021-11-27,4,20.66,15.0,82.64,36.36,46.28,November,Q4,2021,Autumn
S02635,P0021,ST003,2021-10-22,9,90.95,5.0,818.55,313.92,504.63,October,Q4,2021,Autumn
S02636,P0008,ST006,2022-03-18,3,122.64,0.0,367.92,111.87,256.05,March,Q1,2022,Spring
S02637,P0023,ST006,2022-06-16,7,126.83,0.0,887.81,246.61,641.2,June,Q2,2022,Summer
S02638,P0012,ST007,2021-12-01,4,39.38,30.0,157.52,80.84,76.68,December,Q4,2021,Winter
S02639,P0033,ST002,2021-10-18,10,34.47,5.0,344.7,145.8,198.9,October,Q4,2021,Autumn
S02640,P0021,ST008,2021-09-19,1,95.74,0.0,95.74,34.88,60.86,September,Q3,2021,Autumn
S02641,P0031,ST005,2022-05-08,2,103.76,0.0,207.52,71.0,136.52,May,Q2,2022,Spring
S02642,P0007,ST008,2022-01-08,3,19.44,20.0,58.32,27.27,31.05,January,Q1,2022,Winter
S02643,P0005,ST003,2021-09-04,5,39.53,5.0,197.65,69.1,128.55,September,Q3,2021,Autumn
S02644,P0016,ST006,2021-09-15,2,115.06,0.0,230.12,64.76,165.36,September,Q3,2021,Autumn
S02645,P0022,ST008,2021-12-11,8,38.48,30.0,307.84,110.16,197.68,December,Q4,2021,Winter
S02646,P0007,ST008,2022-06-29,3,19.44,20.0,58.32,27.27,31.05,June,Q2,2022,Summer
S02647,P0005,ST008,2021-08-21,6,35.37,15.0,212.22,82.92,129.3,August,Q3,2021,Summer
S02648,P0009,ST007,2022-02-26,10,16.66,20.0,166.6,81.5,85.1,February,Q1,2022,Winter
S02649,P0031,ST003,2022-03-14,6,98.57,5.0,591.42,213.0,378.42,March,Q1,2022,Spring
S02650,P0015,ST006,2022-02-08,2,53.39,10.0,106.78,46.98,59.8,February,Q1,2022,Winter
S02651,P0007,ST008,2021-12-13,11,24.3,0.0,267.3,99.99,167.31,December,Q4,2021,Winter
S02652,P0022,ST001,2021-12-04,12,46.72,15.0,560.64,165.24,395.4,December,Q4,2021,Winter
S02653,P0001,ST001,2021-10-19,2,15.19,0.0,30.38,12.0,18.38,October,Q4,2021,Autumn
S02654,P0025,ST003,2022-05-19,7,68.78,15.0,481.46,201.88,279.58,May,Q2,2022,Spring
S02655,P0013,ST004,2022-02-15,8,43.69,10.0,349.52,158.48,191.04,February,Q1,2022,Winter
S02656,P0030,ST006,2022-03-27,8,105.42,5.0,843.36,309.36,534.0,March,Q1,2022,Spring
S02657,P0020,ST008,2021-09-25,2,25.37,0.0,50.74,21.42,29.32,September,Q3,2021,Autumn
S02658,P0029,ST002,2022-02-20,7,147.44,0.0,1032.08,307.16,724.92,February,Q1,2022,Winter
S02659,P0021,ST006,2021-09-03,6,95.74,0.0,574.44,209.28,365.16,September,Q3,2021,Autumn
S02660,P0027,ST008,2021-11-17,12,84.21,10.0,1010.52,428.88,581.64,November,Q4,2021,Autumn
S02661,P0023,ST002,2021-12-21,8,126.83,0.0,1014.64,281.84,732.8,December,Q4,2021,Winter
S02662,P0019,ST003,2022-03-29,3,36.65,5.0,109.95,40.53,69.42,March,Q1,2022,Spring
S02663,P0019,ST006,2022-05-18,1,27.01,30.0,27.01,13.51,13.5,May,Q2,2022,Spring
S02664,P0028,ST007,2021-09-01,6,80.37,10.0,482.22,138.9,343.32,September,Q3,2021,Autumn
S02665,P0026,ST008,2021-11-18,1,75.42,0.0,75.42,32.21,43.21,November,Q4,2021,Autumn
S02666,P0007,ST001,2022-07-17,7,24.3,0.0,170.1,63.63,106.47,July,Q3,2022,Summer
S02667,P0031,ST003,2021-09-12,3,103.76,0.0,311.28,106.5,204.78,September,Q3,2021,Autumn
S02668,P0022,ST007,2021-09-11,5,46.72,15.0,233.6,68.85,164.75,September,Q3,2021,Autumn
S02669,P0018,ST008,2022-03-03,9,51.41,0.0,462.69,120.96,341.73,March,Q1,2022,Spring
S02670,P0006,ST005,2021-11-03,1,86.22,0.0,86.22,32.93,53.29,November,Q4,2021,Autumn
S02671,P0008,ST007,2022-01-23,5,122.64,0.0,613.2,186.45,426.75,January,Q1,2022,Winter
S02672,P0007,ST006,2022-03-03,8,24.3,0.0,194.4,72.72,121.68,March,Q1,2022,Spring
S02673,P0017,ST003,2022-07-23,7,131.04,0.0,917.28,265.09,652.19,July,Q3,2022,Summer
S02674,P0027,ST007,2021-08-06,9,84.21,10.0,757.89,321.66,436.23,August,Q3,2021,Summer
S02675,P0009,ST004,2021-09-09,12,18.74,10.0,224.88,97.8,127.08,September,Q3,2021,Autumn
S02676,P0004,ST003,2022-01-13,11,62.63,30.0,688.93,301.95,386.98,January,Q1,2022,Winter
S02677,P0021,ST006,2021-08-08,3,81.38,15.0,244.14,104.64,139.5,August,Q3,2021,Summer
S02678,P0033,ST003,2022-04-13,6,36.28,0.0,217.68,87.48,130.2,April,Q2,2022,Spring
S02679,P0001,ST007,2021-12-13,9,13.67,10.0,123.03,54.0,69.03,December,Q4,2021,Winter
S02680,P0009,ST008,2021-10-04,11,20.82,0.0,229.02,89.65,139.37,October,Q4,2021,Autumn
S02681,P0012,ST002,2021-08-19,4,50.62,10.0,202.48,80.84,121.64,August,Q3,2021,Summer
S02682,P0006,ST004,2022-03-04,12,81.91,5.0,982.92,395.16,587.76,March,Q1,2022,Spring
S02683,P0014,ST003,2022-06-04,7,70.64,0.0,494.48,205.59,288.89,June,Q2,2022,Summer
S02684,P0004,ST004,2021-11-06,11,85.0,5.0,935.0,301.95,633.05,November,Q4,2021,Autumn
S02685,P0006,ST001,2022-02-06,6,86.22,0.0,517.32,197.58,319.74,February,Q1,2022,Winter
S02686,P0007,ST005,2022-04-15,2,21.87,10.0,43.74,18.18,25.56,April,Q2,2022,Spring
S02687,P0007,ST008,2022-02-28,7,24.3,0.0,170.1,63.63,106.47,February,Q1,2022,Winter
S02688,P0018,ST007,2022-04-25,6,51.41,0.0,308.46,80.64,227.82,April,Q2,2022,Spring
S02689,P0005,ST003,2022-03-23,7,41.61,0.0,291.27,96.74,194.53,March,Q1,2022,Spring
S02690,P0033,ST003,2022-05-05,7,36.28,0.0,253.96,102.06,151.9,May,Q2,2022,Spring
S02691,P0031,ST007,2022-06-21,5,93.38,10.0,466.9,177.5,289.4,June,Q2,2022,Summer
S02692,P0010,ST002,2021-09-14,2,90.88,0.0,181.76,56.18,125.58,September,Q3,2021,Autumn
S02693,P0009,ST001,2022-06-12,7,20.82,0.0,145.74,57.05,88.69,June,Q2,2022,Summer
S02694,P0011,ST002,2022-06-21,8,134.9,5.0,1079.2,287.36,791.84,June,Q2,2022,Summer
S02695,P0030,ST001,2022-07-08,5,94.32,15.0,471.6,193.35,278.25,July,Q3,2022,Summer
S02696,P0017,ST004,2021-11-23,8,124.49,5.0,995.92,302.96,692.96,November,Q4,2021,Autumn
S02697,P0028,ST002,2021-11-09,8,71.44,20.0,571.52,185.2,386.32,November,Q4,2021,Autumn
S02698,P0012,ST006,2022-03-26,7,45.0,20.0,315.0,141.47,173.53,March,Q1,2022,Spring
S02699,P0020,ST007,2021-08-04,6,22.83,10.0,136.98,64.26,72.72,August,Q3,2021,Summer
S02700,P0003,ST005,2021-12-16,11,14.54,0.0,159.94,68.97,90.97,December,Q4,2021,Winter
S02701,P0032,ST007,2022-07-11,4,82.21,0.0,328.84,115.84,213.0,July,Q3,2022,Summer
S02702,P0030,ST007,2021-08-17,1,110.97,0.0,110.97,38.67,72.3,August,Q3,2021,Summer
S02703,P0001,ST006,2022-04-23,12,14.43,5.0,173.16,72.0,101.16,April,Q2,2022,Spring
S02704,P0018,ST006,2021-10-27,10,35.99,30.0,359.9,134.4,225.5,October,Q4,2021,Autumn
S02705,P0021,ST004,2022-05-12,7,95.74,0.0,670.18,244.16,426.02,May,Q2,2022,Spring
S02706,P0009,ST007,2021-08-27,10,20.82,0.0,208.2,81.5,126.7,August,Q3,2021,Summer
S02707,P0028,ST007,2021-10-28,7,71.44,20.0,500.08,162.05,338.03,October,Q4,2021,Autumn
S02708,P0031,ST003,2022-03-12,4,103.76,0.0,415.04,142.0,273.04,March,Q1,2022,Spring
S02709,P0013,ST003,2022-04-16,2,46.11,5.0,92.22,39.62,52.6,April,Q2,2022,Spring
S02710,P0010,ST007,2022-06-18,5,77.25,15.0,386.25,140.45,245.8,June,Q2,2022,Summer
